within_threshold,final_distance,convergence,perturbation,retcode
false,0.00014634907572492426,true,"[-0.9610349831840538, 0.10226240246614841, -10.00000002241806]",Success
false,0.0001483913734925894,true,"[-0.9610349831840538, 0.10226240246614841, -9.844961262728138]",Success
false,0.00015086301633010182,true,"[-0.9610349831840538, 0.10226240246614841, -9.689922503038215]",Success
false,0.00015379052291558426,true,"[-0.9610349831840538, 0.10226240246614841, -9.534883743348292]",Success
false,0.00015726374219776138,true,"[-0.9610349831840538, 0.10226240246614841, -9.379844983658371]",Success
false,0.000161387251653827,true,"[-0.9610349831840538, 0.10226240246614841, -9.224806223968448]",Success
false,0.00016626440125306954,true,"[-0.9610349831840538, 0.10226240246614841, -9.069767464278526]",Success
false,0.00017207151735459326,true,"[-0.9610349831840538, 0.10226240246614841, -8.914728704588603]",Success
false,0.00017894787981298854,true,"[-0.9610349831840538, 0.10226240246614841, -8.75968994489868]",Success
false,0.00018712371746431195,true,"[-0.9610349831840538, 0.10226240246614841, -8.604651185208757]",Success
false,0.00019678452482166568,true,"[-0.9610349831840538, 0.10226240246614841, -8.449612425518836]",Success
false,0.0002081402114396608,true,"[-0.9610349831840538, 0.10226240246614841, -8.294573665828914]",Success
false,0.00022178637975389084,true,"[-0.9610349831840538, 0.10226240246614841, -8.13953490613899]",Success
false,0.0002400945348790796,true,"[-0.9610349831840538, 0.10226240246614841, -7.984496146449068]",Success
false,0.0002716679658831771,true,"[-0.9610349831840538, 0.10226240246614841, -7.829457386759145]",Success
false,0.000335126623614891,true,"[-0.9610349831840538, 0.10226240246614841, -7.674418627069223]",Success
false,0.000335504390587843,true,"[-0.9610349831840538, 0.10226240246614841, -7.519379867379301]",Success
false,0.00023465979661884293,true,"[-0.9610349831840538, 0.10226240246614841, -7.364341107689378]",Success
false,0.0001963000023470006,true,"[-0.9610349831840538, 0.10226240246614841, -7.209302347999456]",Success
false,0.0001758387779713832,true,"[-0.9610349831840538, 0.10226240246614841, -7.054263588309533]",Success
false,0.00016214307898755132,true,"[-0.9610349831840538, 0.10226240246614841, -6.8992248286196105]",Success
false,0.00015197021164651227,true,"[-0.9610349831840538, 0.10226240246614841, -6.744186068929689]",Success
