within_threshold,final_distance,convergence,perturbation,retcode
false,0.0003810496249881931,true,"[-0.1400251836221453, 0.03201545239638957]",Success
false,0.00037991756371459385,true,"[-0.15211627002365355, 0.03477996654373541]",Success
false,0.0003787898292092725,true,"[-0.1642073564251618, 0.03754448069108126]",Success
false,0.00037767109551971843,true,"[-0.17629844282667004, 0.040308994838427106]",Success
false,0.0003765682038019734,true,"[-0.18838952922817828, 0.04307350898577295]",Success
false,0.000375478586309316,true,"[-0.20048061562968655, 0.0458380231331188]",Success
false,0.0003743896390310554,true,"[-0.2125717020311948, 0.048602537280464646]",Success
false,0.0003733115800932748,true,"[-0.22466278843270304, 0.05136705142781049]",Success
false,0.00037225190535857276,true,"[-0.2367538748342113, 0.05413156557515634]",Success
false,0.0003711845612958255,true,"[-0.24884496123571953, 0.056896079722502185]",Success
false,0.00037013244285978065,true,"[-0.2609360476372278, 0.05966059386984803]",Success
false,0.0003691007119442037,true,"[-0.273027134038736, 0.06242510801719388]",Success
false,0.0003680700803054937,true,"[-0.28511822044024426, 0.06518962216453972]",Success
false,0.00036704829562082814,true,"[-0.2972093068417525, 0.06795413631188557]",Success
false,0.0003660341747510714,true,"[-0.30930039324326075, 0.07071865045923141]",Success
false,0.00036503083000638076,true,"[-0.321391479644769, 0.07348316460657726]",Success
false,0.0003640378270511009,true,"[-0.3334825660462773, 0.0762476787539231]",Success
false,0.0003630582091915539,true,"[-0.3455736524477856, 0.07901219290126896]",Success
false,0.0003620826643535505,true,"[-0.35766473884929384, 0.08177670704861481]",Success
false,0.00036110226972923404,true,"[-0.3697558252508021, 0.08454122119596065]",Success
false,0.00036014430919713915,true,"[-0.38184691165231033, 0.0873057353433065]",Success
false,0.000359197115433223,true,"[-0.39393799805381857, 0.09007024949065234]",Success
false,0.0003582665357714181,true,"[-0.4060290844553268, 0.0928347636379982]",Success
false,0.0003573345175461446,true,"[-0.41812017085683506, 0.09559927778534404]",Success
false,0.0003564139718896154,true,"[-0.4302112572583433, 0.09836379193268989]",Success
false,0.000355510115567509,true,"[-0.44230234365985155, 0.10112830608003573]",Success
false,0.0003546223118066583,true,"[-0.4543934300613598, 0.10389282022738158]",Success
false,0.000353726868976563,true,"[-0.46648451646286804, 0.10665733437472742]",Success
false,0.00035283762804617626,true,"[-0.4785756028643763, 0.10942184852207328]",Success
false,0.00035196747489557476,true,"[-0.49066668926588447, 0.1121863626694191]",Success
false,0.0003510989473123882,true,"[-0.5027577756673928, 0.11495087681676495]",Success
false,0.00035024193704243236,true,"[-0.514848862068901, 0.1177153909641108]",Success
false,0.0003493941301904655,true,"[-0.5269399484704093, 0.12047990511145665]",Success
false,0.000348552561818658,true,"[-0.5390310348719176, 0.12324441925880252]",Success
false,0.00034772588180422405,true,"[-0.5511221212734259, 0.12600893340614835]",Success
false,0.0003469015096923708,true,"[-0.5632132076749341, 0.1287734475534942]",Success
false,0.0003460933124276707,true,"[-0.5753042940764423, 0.13153796170084006]",Success
false,0.00034527257706887075,true,"[-0.5873953804779506, 0.1343024758481859]",Success
false,0.0003444751781244934,true,"[-0.5994864668794588, 0.13706698999553174]",Success
false,0.00034369200663123017,true,"[-0.6115775532809671, 0.1398315041428776]",Success
false,0.0003429169587712949,true,"[-0.6236686396824753, 0.14259601829022345]",Success
false,0.0003421386685392885,true,"[-0.6357597260839836, 0.14536053243756927]",Success
false,0.00034137299550823346,true,"[-0.6478508124854918, 0.14812504658491513]",Success
false,0.0003406136848370216,true,"[-0.6599418988870001, 0.15088956073226098]",Success
false,0.00033986349056483006,true,"[-0.6720329852885083, 0.15365407487960683]",Success
false,0.00033912922584531513,true,"[-0.6841240716900165, 0.15641858902695266]",Success
false,0.00033839879977056554,true,"[-0.6962151580915248, 0.1591831031742985]",Success
false,0.0003376850817683581,true,"[-0.708306244493033, 0.16194761732164437]",Success
false,0.0003369578447063655,true,"[-0.7203973308945413, 0.1647121314689902]",Success
false,0.0003362456365245983,true,"[-0.7324884172960495, 0.16747664561633605]",Success
false,0.00033554414064201877,true,"[-0.7445795036975578, 0.1702411597636819]",Success
false,0.0003348504394444954,true,"[-0.756670590099066, 0.17300567391102775]",Success
false,0.0003341778714881241,true,"[-0.7687616765005743, 0.17577018805837358]",Success
false,0.00033349544864055483,true,"[-0.7808527629020825, 0.17853470220571943]",Success
