within_threshold,final_distance,convergence,perturbation,retcode
false,1.528539066899342,false,"[-0.13872856878447976, 0.031982623038705416]",Success
false,1.5573739626068952,false,"[-0.15081464506589698, 0.03476895915615011]",Success
false,1.5799679885113875,false,"[-0.16290072134731423, 0.037555295273594795]",Success
false,1.5981551559515212,false,"[-0.17498679762873146, 0.04034163139103949]",Success
false,1.6074083144316016,false,"[-0.18707287391014868, 0.043127967508484175]",Success
false,1.6065711901806015,false,"[-0.19915895019156593, 0.04591430362592887]",Success
false,1.5972666983838988,false,"[-0.21124502647298316, 0.048700639743373554]",Success
false,1.5839944250165192,false,"[-0.2233311027544004, 0.05148697586081825]",Success
false,1.569464574851384,false,"[-0.23541717903581763, 0.054273311978262934]",Success
false,1.5514821309898752,false,"[-0.24750325531723485, 0.05705964809570763]",Success
false,1.5244289873014532,false,"[-0.2595893315986521, 0.05984598421315232]",Success
false,1.630821564157424,false,"[-0.27167540788006933, 0.06263232033059701]",Success
false,1.575851381738917,false,"[-0.28376148416148655, 0.06541865644804169]",Success
false,1.5346716212372975,false,"[-0.2958475604429038, 0.06820499256548639]",Success
false,1.5766789902330451,false,"[-0.30793363672432106, 0.07099132868293108]",Success
false,1.605314503658455,false,"[-0.3200197130057383, 0.07377766480037577]",Success
false,1.5886327861358847,false,"[-0.3321057892871555, 0.07656400091782045]",Success
false,1.6029432424603705,false,"[-0.3441918655685728, 0.07935033703526516]",Success
false,1.6412380039611467,false,"[-0.35627794184999, 0.08213667315270985]",Success
false,1.521551416205009,false,"[-0.36836401813140723, 0.08492300927015455]",Success
false,1.51360122692996,false,"[-0.3804500944128245, 0.08770934538759922]",Success
false,1.5090061623692161,false,"[-0.39253617069424174, 0.09049568150504392]",Success
false,1.5063481661074842,false,"[-0.40462224697565896, 0.09328201762248861]",Success
false,1.505652637766599,false,"[-0.4167083232570762, 0.0960683537399333]",Success
false,1.5083278220638723,false,"[-0.4287943995384934, 0.09885468985737798]",Success
false,1.6888579039898033,false,"[-0.4408804758199107, 0.10164102597482268]",Success
false,1.6456101252774895,false,"[-0.4529665521013279, 0.10442736209226737]",Success
false,1.725643537013965,false,"[-0.46505262838274514, 0.10721369820971206]",Success
false,1.643496438732753,false,"[-0.47713870466416236, 0.11000003432715674]",Success
false,1.8153593799345322,false,"[-0.48922478094557953, 0.11278637044460142]",Success
false,1.604093529332934,true,"[-0.5013108572269968, 0.11557270656204612]",Success
false,1.6144188218217768,true,"[-0.513396933508414, 0.11835904267949081]",Success
false,1.6819644667818061,true,"[-0.5254830097898312, 0.1211453787969355]",Success
false,1.6151845314955389,false,"[-0.5375690860712485, 0.12393171491438021]",Success
false,1.6417434821920973,false,"[-0.5496551623526659, 0.1267180510318249]",Success
false,1.587475934776135,true,"[-0.5617412386340831, 0.1295043871492696]",Success
false,1.605031574467268,true,"[-0.5738273149155003, 0.1322907232667143]",Success
false,1.5984560245395478,true,"[-0.5859133911969175, 0.13507705938415898]",Success
false,1.5730301909380688,true,"[-0.5979994674783348, 0.13786339550160365]",Success
false,1.564384769617262,true,"[-0.610085543759752, 0.14064973161904834]",Success
false,1.5593322766884756,true,"[-0.6221716200411692, 0.14343606773649303]",Success
false,1.5250988299941184,true,"[-0.6342576963225864, 0.14622240385393773]",Success
false,1.5436625887622468,true,"[-0.6463437726040037, 0.14900873997138242]",Success
false,1.5080697442199917,true,"[-0.6584298488854209, 0.1517950760888271]",Success
false,1.5404376852604749,true,"[-0.6705159251668381, 0.1545814122062718]",Success
false,1.5272889275834216,true,"[-0.6826020014482554, 0.1573677483237165]",Success
false,1.5330183277429126,true,"[-0.6946880777296727, 0.1601540844411612]",Success
false,1.4669115488343667,true,"[-0.7067741540110899, 0.16294042055860586]",Success
false,1.4586841628404117,true,"[-0.7188602302925071, 0.16572675667605055]",Success
false,1.489980814443197,true,"[-0.7309463065739243, 0.16851309279349524]",Success
false,1.518203428865045,true,"[-0.7430323828553416, 0.17129942891093994]",Success
false,1.418673528350903,true,"[-0.7551184591367588, 0.17408576502838463]",Success
false,1.3883357462782446,true,"[-0.767204535418176, 0.17687210114582932]",Success
false,1.368289564826213,true,"[-0.7792906116995932, 0.17965843726327402]",Success
false,1.3879993609474137,true,"[-0.7913766879810105, 0.1824447733807187]",Success
false,1.3248882208575854,true,"[-0.8034627642624278, 0.18523110949816338]",Success
false,1.3161089952198506,true,"[-0.815548840543845, 0.18801744561560807]",Success
false,1.2674374169924458,true,"[-0.8276349168252622, 0.19080378173305276]",Success
false,1.2415786127718094,true,"[-0.8397209931066795, 0.19359011785049746]",Success
false,1.2192642663713698,true,"[-0.8518070693880967, 0.19637645396794215]",Success
false,1.2013320536141896,true,"[-0.8638931456695139, 0.19916279008538684]",Success
false,1.1790742617579097,true,"[-0.8759792219509311, 0.20194912620283154]",Success
false,1.183780988437942,true,"[-0.8880652982323484, 0.20473546232027623]",Success
false,1.10016317862563,true,"[-0.9001513745137656, 0.20752179843772092]",Success
false,1.0643876888051793,true,"[-0.9122374507951828, 0.2103081345551656]",Success
false,1.0323444254892178,true,"[-0.9243235270766, 0.21309447067261028]",Success
false,1.0017667648684312,true,"[-0.9364096033580174, 0.21588080679005497]",Success
false,0.9721219558809702,true,"[-0.9484956796394346, 0.21866714290749967]",Success
false,0.9443976617269284,true,"[-0.9605817559208518, 0.22145347902494436]",Success
false,0.9123016395032482,true,"[-0.972667832202269, 0.22423981514238905]",Success
false,0.8634701993713091,true,"[-0.9847539084836863, 0.22702615125983375]",Success
false,0.8268751503286166,true,"[-0.9968399847651036, 0.22981248737727847]",Success
false,0.7918523488422594,true,"[-1.0089260610465207, 0.2325988234947231]",Success
false,0.7578033406032385,true,"[-1.0210121373279382, 0.23538515961216783]",Success
false,0.7245722386435608,true,"[-1.0330982136093552, 0.2381714957296125]",Success
false,0.6919730703170073,true,"[-1.0451842898907726, 0.2409578318470572]",Success
false,0.6600114048567638,true,"[-1.0572703661721896, 0.24374416796450188]",Success
false,0.6288042939254195,true,"[-1.069356442453607, 0.2465305040819466]",Success
false,0.5986566371308867,true,"[-1.081442518735024, 0.24931684019939127]",Success
false,0.5704061557411975,true,"[-1.0935285950164415, 0.252103176316836]",Success
false,0.5585885725396569,true,"[-1.1056146712978585, 0.25488951243428065]",Success
false,0.5253846293313816,true,"[-1.117700747579276, 0.2576758485517254]",Success
false,0.4980567691601399,true,"[-1.129786823860693, 0.26046218466917004]",Success
false,0.4833799650652132,true,"[-1.1418729001421104, 0.26324852078661476]",Success
false,0.43917594075631555,true,"[-1.1539589764235276, 0.2660348569040594]",Success
false,0.4086993965171422,true,"[-1.1660450527049449, 0.2688211930215041]",Success
false,0.38074817816237216,true,"[-1.178131128986362, 0.27160752913894876]",Success
false,0.3542182879974748,true,"[-1.1902172052677793, 0.2743938652563935]",Success
false,0.32858785182160183,true,"[-1.2023032815491965, 0.27718020137383814]",Success
false,0.303406864158964,true,"[-1.2143893578306137, 0.27996653749128286]",Success
false,0.2927284067190374,true,"[-1.226475434112031, 0.28275287360872753]",Success
false,0.284795234860874,true,"[-1.2385615103934482, 0.28553920972617225]",Success
false,0.27779252432805507,true,"[-1.2506475866748654, 0.2883255458436169]",Success
false,0.2714292391581387,true,"[-1.2627336629562826, 0.29111188196106164]",Success
false,0.2656081309818132,true,"[-1.2748197392376999, 0.2938982180785063]",Success
false,0.260314847296672,true,"[-1.2869058155191173, 0.296684554195951]",Success
false,0.2556247137163525,true,"[-1.2989918918005343, 0.2994708903133957]",Success
false,0.25184659566467416,true,"[-1.3110779680819518, 0.3022572264308404]",Success
false,0.25106142411947135,true,"[-1.3231640443633688, 0.3050435625482851]",Success
false,0.23979912086327718,true,"[-1.3352501206447862, 0.3078298986657298]",Success
false,0.23212144987655095,true,"[-1.3473361969262032, 0.31061623478317446]",Success
false,0.2260677731346061,true,"[-1.3594222732076207, 0.3134025709006191]",Success
false,0.22073353812955931,true,"[-1.3715083494890377, 0.3161889070180638]",Success
false,0.2158771942820386,true,"[-1.383594425770455, 0.3189752431355085]",Success
false,0.21140016484816743,true,"[-1.395680502051872, 0.3217615792529532]",Success
false,0.20725899121769667,true,"[-1.4077665783332896, 0.3245479153703979]",Success
false,0.2034431159855602,true,"[-1.4198526546147068, 0.32733425148784256]",Success
false,0.19997653234510987,true,"[-1.431938730896124, 0.3301205876052873]",Success
false,0.19694678318218287,true,"[-1.4440248071775412, 0.33290692372273195]",Success
false,0.19464375898916342,true,"[-1.4561108834589584, 0.33569325984017667]",Success
false,0.19508649190158578,true,"[-1.4681969597403757, 0.33847959595762134]",Success
false,0.1851693972263548,true,"[-1.480283036021793, 0.34126593207506606]",Success
false,0.1795315843943469,true,"[-1.4923691123032101, 0.3440522681925107]",Success
false,0.17516808872586673,true,"[-1.5044551885846273, 0.34683860430995544]",Success
false,0.17137526757292826,true,"[-1.5165412648660446, 0.3496249404274001]",Success
false,0.16796596634493366,true,"[-1.5286273411474618, 0.35241127654484483]",Success
false,0.16487066696419503,true,"[-1.540713417428879, 0.3551976126622895]",Success
