within_threshold,final_distance,convergence,perturbation,retcode
false,0.0005004184918757535,true,"[-0.13408160952139975, 0.028661789256509456]",Success
false,0.0004997087650447342,true,"[-0.14621068693303277, 0.03125454647272284]",Success
false,0.0004989909332474879,true,"[-0.1583397643446658, 0.03384730368893623]",Success
false,0.0004982914015278456,true,"[-0.1704688417562988, 0.03644006090514962]",Success
false,0.0004975838493022564,true,"[-0.18259791916793183, 0.03903281812136301]",Success
false,0.0004968782740214824,true,"[-0.19472699657956485, 0.041625575337576395]",Success
false,0.0004961693387589574,true,"[-0.20685607399119788, 0.04421833255378978]",Success
false,0.0004954574239318453,true,"[-0.2189851514028309, 0.046811089770003166]",Success
false,0.0004947563137649939,true,"[-0.23111422881446392, 0.049403846986216554]",Success
false,0.0004940580668057421,true,"[-0.24324330622609694, 0.05199660420242994]",Success
false,0.0004933623792191513,true,"[-0.25537238363772996, 0.05458936141864333]",Success
false,0.0004926692384122763,true,"[-0.26750146104936295, 0.05718211863485672]",Success
false,0.0004919784764715091,true,"[-0.279630538460996, 0.0597748758510701]",Success
false,0.0004912900252213754,true,"[-0.291759615872629, 0.06236763306728349]",Success
false,0.0004906036730472323,true,"[-0.30388869328426205, 0.06496039028349689]",Success
false,0.0004899175464512687,true,"[-0.31601777069589504, 0.06755314749971027]",Success
false,0.0004892356896289746,true,"[-0.3281468481075281, 0.07014590471592365]",Success
false,0.0004885567923174355,true,"[-0.3402759255191611, 0.07273866193213704]",Success
false,0.00048787859013833687,true,"[-0.35240500293079413, 0.07533141914835043]",Success
false,0.00048719843496128346,true,"[-0.3645340803424271, 0.07792417636456382]",Success
false,0.00048653217199966974,true,"[-0.3766631577540602, 0.0805169335807772]",Success
false,0.00048586089019194865,true,"[-0.38879223516569317, 0.0831096907969906]",Success
false,0.0004851938195194782,true,"[-0.4009213125773262, 0.08570244801320398]",Success
false,0.00048453560238931803,true,"[-0.4130503899889592, 0.08829520522941736]",Success
false,0.00048386940109600314,true,"[-0.42517946740059226, 0.09088796244563076]",Success
false,0.00048322142041060963,true,"[-0.43730854481222525, 0.09348071966184414]",Success
false,0.00048255432962221093,true,"[-0.4494376222238583, 0.09607347687805753]",Success
false,0.00048192914443136143,true,"[-0.4615666996354913, 0.09866623409427092]",Success
false,0.00048126959324806313,true,"[-0.47369577704712434, 0.10125899131048431]",Success
false,0.00048059108350397494,true,"[-0.48582485445875734, 0.1038517485266977]",Success
false,0.0004799398853737994,true,"[-0.4979539318703904, 0.10644450574291107]",Success
false,0.00047929538092461485,true,"[-0.5100830092820234, 0.10903726295912447]",Success
false,0.0004786499352946559,true,"[-0.5222120866936564, 0.11163002017533785]",Success
false,0.00047800964330454445,true,"[-0.5343411641052894, 0.11422277739155125]",Success
false,0.0004773734037681132,true,"[-0.5464702415169225, 0.11681553460776463]",Success
false,0.0004767529830728959,true,"[-0.5585993189285555, 0.11940829182397802]",Success
false,0.00047612192265517197,true,"[-0.5707283963401885, 0.1220010490401914]",Success
false,0.0004754784965879593,true,"[-0.5828574737518215, 0.12459380625640479]",Success
false,0.00047484793808724545,true,"[-0.5949865511634546, 0.12718656347261817]",Success
false,0.00047422002182951164,true,"[-0.6071156285750876, 0.12977932068883158]",Success
false,0.0004735936562232409,true,"[-0.6192447059867205, 0.13237207790504496]",Success
false,0.00047297043960244496,true,"[-0.6313737833983536, 0.13496483512125834]",Success
false,0.0004723578350813153,true,"[-0.6435028608099866, 0.13755759233747172]",Success
false,0.0004717398870433012,true,"[-0.6556319382216197, 0.1401503495536851]",Success
false,0.0004711220009335683,true,"[-0.6677610156332526, 0.14274310676989851]",Success
false,0.0004705100783447842,true,"[-0.6798900930448857, 0.1453358639861119]",Success
false,0.0004698941343937679,true,"[-0.6920191704565187, 0.14792862120232528]",Success
false,0.00046929042911436977,true,"[-0.7041482478681518, 0.15052137841853866]",Success
false,0.0004686866353304113,true,"[-0.7162773252797847, 0.15311413563475207]",Success
false,0.00046807716601847247,true,"[-0.7284064026914178, 0.15570689285096545]",Success
false,0.00046746390131314396,true,"[-0.7405354801030508, 0.15829965006717883]",Success
false,0.0004668817618831803,true,"[-0.7526645575146839, 0.1608924072833922]",Success
false,0.00046628095743726425,true,"[-0.7647936349263168, 0.1634851644996056]",Success
false,0.0004656691782820957,true,"[-0.7769227123379499, 0.166077921715819]",Success
false,0.00046507546450242574,true,"[-0.7890517897495829, 0.1686706789320324]",Success
false,0.00046448393613794203,true,"[-0.801180867161216, 0.17126343614824577]",Success
false,0.0004638965609045716,true,"[-0.8133099445728489, 0.17385619336445915]",Success
false,0.000463310613987745,true,"[-0.8254390219844819, 0.17644895058067253]",Success
false,0.0004627226976288643,true,"[-0.837568099396115, 0.17904170779688594]",Success
false,0.0004621418327732781,true,"[-0.849697176807748, 0.18163446501309932]",Success
false,0.0004615596117090167,true,"[-0.861826254219381, 0.1842272222293127]",Success
false,0.0004609797041051972,true,"[-0.873955331631014, 0.18681997944552609]",Success
false,0.0004604081650245167,true,"[-0.8860844090426471, 0.1894127366617395]",Success
false,0.00045983125213876636,true,"[-0.8982134864542801, 0.19200549387795288]",Success
false,0.00045927043764111786,true,"[-0.9103425638659131, 0.19459825109416626]",Success
false,0.0004587033986687941,true,"[-0.9224716412775461, 0.19719100831037964]",Success
false,0.0004581267637449354,true,"[-0.9346007186891792, 0.19978376552659302]",Success
false,0.00045754629635100447,true,"[-0.9467297961008122, 0.20237652274280643]",Success
false,0.000456979918499523,true,"[-0.9588588735124451, 0.2049692799590198]",Success
false,0.0004564046821830272,true,"[-0.9709879509240782, 0.2075620371752332]",Success
false,0.00045584471287134025,true,"[-0.9831170283357114, 0.2101547943914466]",Success
false,0.0004552873273607535,true,"[-0.9952461057473443, 0.21274755160765996]",Success
false,0.000454731936503618,true,"[-1.0073751831589772, 0.21534030882387334]",Success
false,0.00045419736606514346,true,"[-1.0195042605706104, 0.21793306604008675]",Success
false,0.00045363793455884156,true,"[-1.0316333379822433, 0.22052582325630016]",Success
false,0.0004530868835922531,true,"[-1.0437624153938763, 0.2231185804725135]",Success
false,0.0004525336837423526,true,"[-1.0558914928055092, 0.2257113376887269]",Success
false,1.5691616686451484,false,"[-1.0680205702171424, 0.2283040949049403]",Success
false,1.5691614740577422,false,"[-1.0801496476287755, 0.2308968521211537]",Success
false,1.569161278993131,false,"[-1.0922787250404085, 0.23348960933736707]",Success
false,1.5691610853634799,false,"[-1.1044078024520414, 0.23608236655358042]",Success
false,1.5691608925554037,false,"[-1.1165368798636746, 0.23867512376979386]",Success
false,1.5691607008765074,false,"[-1.1286659572753075, 0.24126788098600727]",Success
false,1.5691605114477096,false,"[-1.1407950346869404, 0.24386063820222062]",Success
false,1.5691603200412672,false,"[-1.1529241120985734, 0.24645339541843397]",Success
false,1.5691601291714024,false,"[-1.1650531895102065, 0.24904615263464738]",Success
false,1.5691599366467488,false,"[-1.1771822669218397, 0.2516389098508608]",Success
false,1.569159748006527,false,"[-1.1893113443334726, 0.2542316670670742]",Success
false,1.5691595559859717,false,"[-1.2014404217451056, 0.25682442428328756]",Success
false,1.5691593684291367,false,"[-1.2135694991567387, 0.25941718149950094]",Success
false,1.569159181664302,false,"[-1.2256985765683717, 0.2620099387157144]",Success
false,1.5691589955920036,false,"[-1.2378276539800046, 0.2646026959319277]",Success
false,1.5691588102034997,false,"[-1.2499567313916375, 0.2671954531481411]",Success
false,1.5691586254728978,false,"[-1.2620858088032707, 0.2697882103643545]",Success
false,1.5691584413830704,false,"[-1.2742148862149039, 0.2723809675805679]",Success
false,1.5691582579472818,false,"[-1.2863439636265368, 0.2749737247967813]",Success
false,1.5691580751798888,false,"[-1.2984730410381697, 0.2775664820129946]",Success
false,1.5691578930462067,false,"[-1.310602118449803, 0.28015923922920805]",Success
false,1.5691577115814683,false,"[-1.3227311958614358, 0.2827519964454214]",Success
false,1.5691575280381154,false,"[-1.3348602732730688, 0.2853447536616348]",Success
false,1.5691573482820405,false,"[-1.3469893506847017, 0.2879375108778482]",Success
false,1.5691571691430475,false,"[-1.3591184280963349, 0.2905302680940616]",Success
false,1.5691569902229994,false,"[-1.371247505507968, 0.293123025310275]",Success
false,1.5691568115509258,false,"[-1.383376582919601, 0.2957157825264884]",Success
false,1.5691566399644692,false,"[-1.395505660331234, 0.2983085397427017]",Success
false,1.5691564633230355,false,"[-1.407634737742867, 0.30090129695891515]",Success
false,1.569156286434892,false,"[-1.4197638151545, 0.30349405417512854]",Success
false,1.569156109277356,false,"[-1.431892892566133, 0.3060868113913419]",Success
false,1.569155934980293,false,"[-1.4440219699777659, 0.3086795686075553]",Success
false,1.5691557598895418,false,"[-1.456151047389399, 0.3112723258237687]",Success
false,1.5691555854917438,false,"[-1.4682801248010322, 0.3138650830399821]",Success
false,1.5691554099845166,false,"[-1.4804092022126651, 0.31645784025619544]",Success
false,1.5691552387676677,false,"[-1.492538279624298, 0.3190505974724088]",Success
false,1.5691550727127042,false,"[-1.5046673570359312, 0.32164335468862226]",Success
false,1.5691548937357234,false,"[-1.5167964344475642, 0.32423611190483564]",Success
false,1.569154721231112,false,"[-1.5289255118591971, 0.326828869121049]",Success
false,1.5691545487681786,false,"[-1.54105458927083, 0.3294216263372624]",Success
false,1.5691543794424638,false,"[-1.5531836666824632, 0.3320143835534758]",Success
false,1.5691542089512984,false,"[-1.5653127440940964, 0.3346071407696892]",Success
false,1.569154040047845,false,"[-1.5774418215057293, 0.33719989798590255]",Success
false,1.5691538718668427,false,"[-1.5895708989173623, 0.33979265520211593]",Success
false,1.56915370352969,false,"[-1.6016999763289954, 0.34238541241832937]",Success
false,1.5691535390893718,false,"[-1.6138290537406283, 0.34497816963454275]",Success
false,1.569153371733528,false,"[-1.6259581311522613, 0.34757092685075613]",Success
false,1.5691532049615762,false,"[-1.6380872085638942, 0.35016368406696946]",Success
false,1.5691530387354338,false,"[-1.6502162859755274, 0.3527564412831829]",Success
false,1.5691528734513505,false,"[-1.6623453633871605, 0.3553491984993963]",Success
false,1.569152710313997,false,"[-1.6744744407987935, 0.35794195571560966]",Success
false,1.5691525459359665,false,"[-1.6866035182104264, 0.36053471293182304]",Success
false,1.5691523828841885,false,"[-1.6987325956220596, 0.3631274701480364]",Success
false,0.0005214062718288003,true,"[-0.13531807006404672, 0.02209968527774581]",Success
false,0.0005207362951555977,true,"[-0.14755899820369328, 0.024098831875577518]",Success
false,0.000520090497068395,true,"[-0.15979992634333984, 0.026097978473409222]",Success
false,0.0005194361805748102,true,"[-0.1720408544829864, 0.028097125071240927]",Success
false,0.0005187838756480443,true,"[-0.18428178262263295, 0.030096271669072635]",Success
false,0.000518131279427969,true,"[-0.1965227107622795, 0.03209541826690434]",Success
false,0.0005174783804079852,true,"[-0.20876363890192606, 0.03409456486473605]",Success
false,0.0005168293523801274,true,"[-0.22100456704157265, 0.03609371146256775]",Success
false,0.0005161802605332938,true,"[-0.2332454951812192, 0.03809285806039946]",Success
false,0.000515529443941051,true,"[-0.24548642332086576, 0.040092004658231165]",Success
false,0.0005148772166131144,true,"[-0.2577273514605123, 0.042091151256062866]",Success
false,0.0005142214876271688,true,"[-0.26996827960015884, 0.044090297853894574]",Success
false,0.0005135740680893062,true,"[-0.2822092077398054, 0.04608944445172628]",Success
false,0.0005129495428550988,true,"[-0.29445013587945196, 0.04808859104955798]",Success
false,0.0005123025878491501,true,"[-0.3066910640190985, 0.05008773764738969]",Success
false,0.0005116422405661257,true,"[-0.31893199215874507, 0.0520868842452214]",Success
false,0.000511003871121004,true,"[-0.3311729202983916, 0.0540860308430531]",Success
false,0.0005103426837207443,true,"[-0.3434138484380382, 0.05608517744088481]",Success
false,0.0005097029605515219,true,"[-0.35565477657768474, 0.058084324038716516]",Success
false,0.0005090553206054885,true,"[-0.3678957047173313, 0.060083470636548224]",Success
false,0.0005084202270070017,true,"[-0.38013663285697785, 0.062082617234379925]",Success
false,0.0005077810206440577,true,"[-0.3923775609966244, 0.06408176383221163]",Success
false,0.0005071327810003978,true,"[-0.40461848913627096, 0.06608091043004334]",Success
false,0.0005064845602041604,true,"[-0.4168594172759175, 0.06808005702787505]",Success
false,0.0005058449248807345,true,"[-0.4291003454155641, 0.07007920362570674]",Success
false,0.0005052074559991897,true,"[-0.44134127355521063, 0.07207835022353845]",Success
false,0.0005045847516698699,true,"[-0.4535822016948572, 0.07407749682137016]",Success
false,0.0005039440543708367,true,"[-0.46582312983450375, 0.07607664341920187]",Success
false,0.0005033027401015163,true,"[-0.4780640579741503, 0.07807579001703358]",Success
