within_threshold,final_distance,convergence,perturbation,retcode
false,0.00012100720219060767,true,"[-0.21830448157398072, -0.019542220669160778]",Success
false,0.00011953428632384774,true,"[-0.23065818289251802, -0.02064810157232467]",Success
false,0.00011835770136887485,true,"[-0.24301188421105532, -0.021753982475488556]",Success
false,0.00011748409411439942,true,"[-0.25536558552959265, -0.022859863378652447]",Success
false,0.00011685946721364145,true,"[-0.26771928684812996, -0.023965744281816338]",Success
false,0.0001164797723485219,true,"[-0.28007298816666726, -0.025071625184980226]",Success
false,0.00011628531863637805,true,"[-0.29242668948520456, -0.026177506088144117]",Success
false,0.0001163039226005451,true,"[-0.30478039080374186, -0.027283386991308008]",Success
false,0.00011651153172942332,true,"[-0.31713409212227917, -0.028389267894471895]",Success
false,0.00011690153709709008,true,"[-0.32948779344081647, -0.029495148797635786]",Success
false,0.00011747750219207383,true,"[-0.34184149475935377, -0.030601029700799677]",Success
false,0.0001182160528022121,true,"[-0.3541951960778911, -0.031706910603963565]",Success
false,0.00011914177049874531,true,"[-0.36654889739642843, -0.03281279150712745]",Success
false,0.00012026130021637871,true,"[-0.37890259871496573, -0.033918672410291346]",Success
false,0.00012155603965773466,true,"[-0.39125630003350303, -0.035024553313455234]",Success
false,0.0001230639612102827,true,"[-0.40361000135204034, -0.03613043421661913]",Success
false,0.0001247872423540111,true,"[-0.41596370267057764, -0.037236315119783016]",Success
false,0.00012676261154717102,true,"[-0.42831740398911494, -0.0383421960229469]",Success
false,0.0001289920087608865,true,"[-0.44067110530765224, -0.0394480769261108]",Success
false,0.0001315114863450416,true,"[-0.45302480662618955, -0.040553957829274685]",Success
false,0.00013438247619782672,true,"[-0.46537850794472685, -0.04165983873243857]",Success
false,0.00013765236234136353,true,"[-0.47773220926326415, -0.04276571963560247]",Success
false,0.0001414056437731833,true,"[-0.4900859105818015, -0.043871600538766355]",Success
false,0.00014572508883855032,true,"[-0.5024396119003388, -0.04497748144193024]",Success
false,0.00015076266235705958,true,"[-0.5147933132188761, -0.04608336234509414]",Success
false,0.00015671902367416342,true,"[-0.5271470145374134, -0.047189243248258024]",Success
false,0.00016389328696714565,true,"[-0.5395007158559507, -0.04829512415142191]",Success
false,0.00017273955619556602,true,"[-0.551854417174488, -0.049401005054585806]",Success
false,0.00018411473728076108,true,"[-0.5642081184930253, -0.05050688595774969]",Success
false,0.00019949323217001723,true,"[-0.5765618198115626, -0.05161276686091358]",Success
false,0.00022234749619603835,true,"[-0.5889155211300999, -0.052718647764077475]",Success
false,0.0002631101077675682,true,"[-0.6012692224486372, -0.05382452866724136]",Success
false,0.0004123452233824583,true,"[-0.6136229237671745, -0.05493040957040525]",Success
false,0.000157647732897747,true,"[-0.6259766250857118, -0.056036290473569145]",Success
false,0.0001261532719447814,true,"[-0.6383303264042491, -0.05714217137673303]",Success
false,0.00010954028611162706,true,"[-0.6506840277227864, -0.05824805227989692]",Success
true,9.840683313325753e-5,true,"[-0.6630377290413239, -0.059353933183060814]",Success
true,9.01506850015437e-5,true,"[-0.6753914303598612, -0.0604598140862247]",Success
true,8.361834264408417e-5,true,"[-0.6877451316783985, -0.06156569498938859]",Terminated
true,7.826098907466314e-5,true,"[-0.7000988329969358, -0.06267157589255248]",Terminated
true,9.141096765874698e-5,true,"[-0.7124525343154731, -0.06377745679571636]",Terminated
true,8.836207262449018e-5,true,"[-0.7248062356340104, -0.06488333769888026]",Terminated
true,6.644739745658878e-5,true,"[-0.7371599369525477, -0.06598921860204415]",Terminated
true,6.344155322301143e-5,true,"[-0.749513638271085, -0.06709509950520803]",Terminated
true,8.811952144794746e-5,true,"[-0.7618673395896223, -0.06820098040837193]",Terminated
true,9.502956970442303e-5,true,"[-0.7742210409081596, -0.06930686131153582]",Terminated
true,5.610472053201131e-5,true,"[-0.7865747422266969, -0.0704127422146997]",Terminated
true,5.409357660156598e-5,true,"[-0.7989284435452342, -0.0715186231178636]",Terminated
true,8.007061083920547e-5,true,"[-0.8112821448637715, -0.07262450402102749]",Terminated
true,7.080319002175875e-5,true,"[-0.8236358461823088, -0.07373038492419137]",Terminated
true,4.895001425977031e-5,true,"[-0.8359895475008461, -0.07483626582735527]",Terminated
true,5.421309437388497e-5,true,"[-0.8483432488193834, -0.07594214673051916]",Terminated
true,6.498059376935006e-5,true,"[-0.8606969501379207, -0.07704802763368304]",Terminated
false,0.00010407096509646325,true,"[-0.873050651456458, -0.07815390853684694]",Terminated
true,5.929620387088361e-5,true,"[-0.8854043527749953, -0.07925978944001083]",Terminated
false,0.00010392057777892709,true,"[-0.8977580540935326, -0.08036567034317472]",Terminated
false,0.00014144561143717097,true,"[-0.91011175541207, -0.0814715512463386]",Terminated
false,0.00016368797857705704,true,"[-0.9224654567306073, -0.0825774321495025]",Terminated
false,0.0001419092369806367,true,"[-0.9348191580491446, -0.0836833130526664]",Terminated
false,0.0001885288319849245,true,"[-0.9471728593676819, -0.08478919395583027]",Terminated
true,6.692665453924719e-5,true,"[-0.9595265606862192, -0.08589507485899417]",Terminated
true,8.723935512162629e-5,true,"[-0.9718802620047565, -0.08700095576215806]",Terminated
false,0.00014542076321089642,true,"[-0.9842339633232938, -0.08810683666532194]",Terminated
false,0.0001840922883257509,true,"[-0.9965876646418312, -0.08921271756848585]",Terminated
false,0.0002394656094352004,true,"[-1.0089413659603683, -0.09031859847164973]",Terminated
false,0.0001286461694163074,true,"[-1.0212950672789058, -0.09142447937481363]",Terminated
true,7.381208179861118e-5,true,"[-1.0336487685974431, -0.09253036027797751]",Terminated
true,9.86130108145694e-5,true,"[-1.0460024699159804, -0.0936362411811414]",Terminated
true,8.749346560247113e-5,true,"[-1.0583561712345178, -0.09474212208430528]",Terminated
false,0.000263327118663469,true,"[-1.070709872553055, -0.09584800298746919]",Terminated
false,0.00018379128338992363,true,"[-1.0830635738715924, -0.09695388389063307]",Terminated
false,0.0001406373675075846,true,"[-1.0954172751901297, -0.09805976479379697]",Terminated
false,0.000269179751138437,true,"[-1.107770976508667, -0.09916564569696085]",Terminated
false,0.00028080333867858576,true,"[-1.1201246778272043, -0.10027152660012474]",Terminated
false,0.00013352283926556437,true,"[-1.1324783791457416, -0.10137740750328862]",Terminated
false,0.00013878311054444113,true,"[-1.1448320804642789, -0.10248328840645253]",Terminated
false,0.00028267900162766695,true,"[-1.1571857817828162, -0.10358916930961641]",Terminated
false,0.0001272898358401394,true,"[-1.1695394831013535, -0.1046950502127803]",Terminated
false,0.0002443009771333313,true,"[-1.1818931844198908, -0.10580093111594419]",Terminated
false,0.00031278549498477885,true,"[-1.194246885738428, -0.10690681201910808]",Terminated
false,0.00020209439732860564,true,"[-1.2066005870569654, -0.10801269292227196]",Terminated
false,0.00010556164951366831,true,"[-1.2189542883755027, -0.10911857382543587]",Terminated
false,0.00024317029164592154,true,"[-1.23130798969404, -0.11022445472859975]",Terminated
false,0.00015078153342058906,true,"[-1.2436616910125773, -0.11133033563176364]",Terminated
false,0.00016483443140421304,true,"[-1.2560153923311146, -0.11243621653492752]",Terminated
false,0.0003653913322695838,true,"[-1.2683690936496521, -0.11354209743809142]",Terminated
false,0.00011637043443604344,true,"[-1.2807227949681892, -0.1146479783412553]",Terminated
false,0.00012163255413574562,true,"[-1.2930764962867267, -0.11575385924441921]",Terminated
false,0.0002587647122952228,true,"[-1.3054301976052638, -0.11685974014758309]",Terminated
false,0.0001740559432682015,true,"[-1.3177838989238013, -0.11796562105074698]",Terminated
true,9.824213975775651e-5,true,"[-1.3301376002423384, -0.11907150195391086]",Terminated
false,0.00017197668049683155,true,"[-1.342491301560876, -0.12017738285707476]",Terminated
false,0.00019008926201976862,true,"[-1.354845002879413, -0.12128326376023864]",Terminated
false,0.00027165858090221764,true,"[-1.3671987041979505, -0.12238914466340255]",Terminated
false,0.00017385549597665598,true,"[-1.3795524055164876, -0.12349502556656643]",Terminated
false,0.00017456632920152945,true,"[-1.3919061068350251, -0.12460090646973032]",Terminated
false,0.00010573927717555368,true,"[-1.4042598081535622, -0.1257067873728942]",Terminated
false,0.00013713164895699797,true,"[-1.4166135094720997, -0.1268126682760581]",Terminated
false,0.00013538080632828156,true,"[-1.4289672107906368, -0.127918549179222]",Terminated
false,0.00018222903579148502,true,"[-1.4413209121091743, -0.12902443008238587]",Terminated
false,0.00018815604156556306,true,"[-1.4536746134277114, -0.13013031098554975]",Terminated
false,0.00010938671463187593,true,"[-1.466028314746249, -0.13123619188871366]",Terminated
false,0.0001070995790321648,true,"[-1.478382016064786, -0.13234207279187754]",Terminated
false,0.00013433635970884467,true,"[-1.4907357173833236, -0.13344795369504145]",Terminated
false,0.0001249057270453305,true,"[-1.5030894187018606, -0.13455383459820533]",Terminated
false,0.0001326610810976032,true,"[-1.5154431200203982, -0.1356597155013692]",Terminated
false,0.00017988006206958712,true,"[-1.5277968213389355, -0.1367655964045331]",Terminated
false,0.00011305088778103908,true,"[-1.5401505226574728, -0.137871477307697]",Terminated
false,0.00023473858221608886,true,"[-1.55250422397601, -0.13897735821086088]",Terminated
false,0.0002195784445170636,true,"[-1.5648579252945474, -0.1400832391140248]",Terminated
false,0.00011714721230320348,true,"[-1.5772116266130847, -0.14118912001718867]",Terminated
false,0.00037217855645048804,true,"[-1.589565327931622, -0.14229500092035255]",Terminated
false,0.00013169081527176292,true,"[-1.6019190292501593, -0.14340088182351643]",Terminated
false,0.0003515730773523395,true,"[-1.6142727305686966, -0.14450676272668034]",Terminated
false,0.00020504729406527178,true,"[-1.6266264318872339, -0.14561264362984422]",Terminated
false,0.00026312279131293246,true,"[-1.6389801332057712, -0.14671852453300813]",Terminated
false,0.00014136018257600137,true,"[-1.6513338345243085, -0.147824405436172]",Terminated
false,0.0002561756572365695,true,"[-1.6636875358428458, -0.1489302863393359]",Terminated
false,0.00026944413184129854,true,"[-1.676041237161383, -0.15003616724249977]",Terminated
false,0.0003361876188150376,true,"[-1.6883949384799204, -0.15114204814566368]",Terminated
false,0.00023644977744371383,true,"[-1.7007486397984577, -0.15224792904882756]",Terminated
false,0.00024938995781147605,true,"[-1.713102341116995, -0.15335380995199147]",Terminated
false,0.00027769643706729904,true,"[-1.7254560424355323, -0.15445969085515535]",Terminated
false,0.00010714522561832455,true,"[-1.7378097437540696, -0.15556557175831923]",Terminated
false,0.0001967438807272026,true,"[-1.750163445072607, -0.1566714526614831]",Terminated
false,0.00023228021191699534,true,"[-1.7625171463911444, -0.15777733356464702]",Terminated
false,0.00015578044624025203,true,"[-1.7748708477096815, -0.1588832144678109]",Terminated
false,0.00017149399294019783,true,"[-1.787224549028219, -0.1599890953709748]",Terminated
false,0.0001548479798032977,true,"[-1.7995782503467561, -0.16109497627413868]",Terminated
false,0.00025218755480578656,true,"[-1.8119319516652936, -0.16220085717730257]",Terminated
false,0.00011588186439302932,true,"[-0.21709412056272187, -0.03014776743085683]",Success
false,0.0001141420881856977,true,"[-0.2293793283793719, -0.03185380897236003]",Success
false,0.00011270648437502413,true,"[-0.2416645361960219, -0.03355985051386324]",Success
false,0.00011154700882836836,true,"[-0.2539497440126719, -0.03526589205536644]",Success
false,0.00011060752340336833,true,"[-0.2662349518293219, -0.03697193359686965]",Success
false,0.0001098731700719939,true,"[-0.27852015964597193, -0.03867797513837285]",Success
false,0.00010932692956680423,true,"[-0.2908053674626219, -0.04038401667987606]",Success
false,0.00010895453188821463,true,"[-0.3030905752792719, -0.04209005822137926]",Success
